Fan,Refrigerator,AirConditioner,Television,Monitor,Month,MonthlyHours,TariffRate,City_Ahmedabad,City_Chennai,City_Dahej,City_Faridabad,City_Gurgaon,City_Hyderabad,City_Kolkata,City_Mumbai,City_Nagpur,City_Navi Mumbai,City_New Delhi,City_Noida,City_Pune,City_Ratnagiri,City_Shimla,City_Vadodara,ElectricityBill
1,4,3,3,1,5,539,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4365.9
5,5,1,1,1,11,552,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4581.6
1,3,3,1,3,2,299,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2541.5
5,4,3,4,1,12,628,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5777.599999999999
4,4,5,4,1,12,752,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6091.2
4,4,5,3,5,9,843,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6575.4
5,4,5,4,5,2,618,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5376.599999999999
4,5,1,4,1,7,627,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5580.3
1,1,1,2,1,9,303,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666.4
2,5,5,1,1,11,516,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4695.599999999999
1,1,5,3,1,4,467,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3876.1
1,2,2,1,1,9,342,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2633.4
3,4,5,3,5,12,745,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6779.5
3,4,1,1,1,2,398,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3223.7999999999997
4,4,3,1,1,5,645,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5740.5
1,4,3,4,1,1,500,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4050.0
1,1,1,3,1,10,332,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3087.6000000000004
2,5,5,3,1,1,669,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5552.700000000001
2,4,5,4,1,3,653,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5485.2
4,4,3,1,1,3,529,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4866.799999999999
1,5,2,3,1,8,415,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3817.999999999999
2,5,1,1,1,6,314,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2449.2
2,4,2,2,1,1,359,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3338.7000000000003
1,4,5,1,1,9,332,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2523.2
5,5,3,1,1,8,450,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3735.000000000001
4,4,1,1,1,4,315,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.0
3,4,3,4,1,1,720,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5544.0
4,5,5,3,1,7,589,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4476.4
4,5,1,1,1,11,499,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3892.2
3,5,5,2,5,5,674,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5459.4
4,5,5,1,1,4,631,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4858.7
5,5,1,3,1,5,553,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4866.400000000001
4,5,3,2,1,5,498,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4531.8
5,5,3,4,5,7,879,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7647.299999999999
3,4,2,3,1,4,475,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3847.5
3,5,2,2,1,8,493,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4535.599999999999
2,5,5,2,1,1,610,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5612.0
2,5,5,1,1,7,350,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2835.0
2,4,5,3,1,9,662,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825.6
3,5,1,4,5,8,804,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7075.200000000001
1,2,5,3,1,1,544,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4188.8
5,4,1,1,1,8,546,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4750.2
1,1,3,1,1,5,207,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1759.5
3,4,2,3,1,8,492,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329.6
2,1,2,4,1,3,329,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2993.9
4,4,5,3,1,9,517,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3929.2
4,5,2,3,1,3,487,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847.3
2,4,1,1,1,1,297,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613.6000000000004
3,5,5,1,5,5,675,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6142.5
2,5,3,1,1,2,298,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2592.6
1,1,5,2,3,11,611,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5010.2
1,3,2,3,1,10,373,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2872.1
2,4,2,2,1,11,378,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986.2000000000003
4,4,3,2,1,9,464,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3572.8
2,3,5,3,1,8,692,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5397.599999999999
2,4,1,3,1,9,515,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4274.5
2,5,2,3,1,12,612,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5324.4
1,1,5,1,1,8,392,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3175.2
4,4,3,3,1,12,529,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4602.299999999999
3,5,1,1,1,6,338,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.4
2,5,1,1,1,10,261,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2401.2
2,4,2,1,1,10,491,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4369.900000000001
3,5,1,5,1,12,521,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3855.4
2,5,1,4,1,2,583,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4955.5
3,5,5,3,1,5,677,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6296.1
1,2,5,1,1,11,335,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948.0000000000005
1,4,5,2,1,1,373,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3468.9
2,4,5,1,1,1,512,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4710.4
3,5,1,2,1,9,399,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3271.7999999999997
1,2,1,1,1,9,282,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2594.3999999999996
2,4,3,4,1,3,534,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4485.6
4,5,3,3,1,8,672,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5644.8
3,5,5,1,1,4,535,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4119.5
3,5,1,3,1,6,391,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2893.4
3,4,1,2,1,2,508,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4165.599999999999
3,4,1,2,1,8,587,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4930.8
2,4,5,2,5,10,646,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4780.400000000001
2,4,3,2,5,11,417,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.6
4,4,3,3,1,7,651,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4947.599999999999
1,3,3,2,1,5,335,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2579.5
2,4,3,2,1,11,410,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3731.0
1,1,2,1,1,6,359,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3338.7000000000003
1,1,5,4,1,4,434,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3862.6
2,5,2,4,5,10,616,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5482.400000000001
1,3,5,3,3,8,518,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4506.599999999999
1,2,3,2,1,9,455,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594.5
5,5,5,4,5,4,846,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6852.599999999999
4,4,5,4,5,5,685,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5069.0
2,5,5,2,1,4,541,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4382.099999999999
4,5,2,1,5,1,654,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5035.8
5,4,3,3,1,3,519,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4826.700000000001
4,4,3,3,1,5,692,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6020.4
4,5,3,1,1,1,469,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3986.5
3,4,3,4,1,5,602,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4936.4
4,5,3,1,1,11,579,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4458.3
4,4,3,2,1,2,448,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942.400000000001
1,5,5,4,1,2,650,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5070.0
2,3,3,3,1,5,416,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3369.6
2,2,1,4,1,1,338,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3109.6
5,4,5,1,1,3,564,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4737.6
2,5,5,3,1,7,474,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3697.2
3,4,1,3,1,10,580,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5104.0
4,5,5,1,1,5,546,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4040.4
3,5,3,3,1,12,508,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4318.0
3,4,5,1,1,12,511,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4547.900000000001
4,5,1,2,1,2,455,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3503.5
4,4,1,4,1,8,498,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4332.599999999999
4,5,5,2,1,12,721,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5840.099999999999
4,5,5,3,1,9,706,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6001.0
1,1,1,1,1,2,265,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1961.0
4,4,3,1,1,8,490,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4459.0
1,1,3,2,1,9,360,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3204.0
1,5,2,4,1,5,588,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4762.8
3,5,5,1,1,9,525,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4042.5
5,4,2,2,1,4,413,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3758.3
3,4,5,4,1,1,730,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5621.0
1,5,3,4,3,4,752,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6918.4
1,3,3,4,1,1,542,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4823.8
1,5,5,2,1,8,501,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4258.5
3,5,3,4,1,8,615,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5166.0
3,4,2,3,5,5,623,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5233.2
2,5,1,1,3,10,521,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3855.4
1,3,2,2,1,4,512,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044.8
1,1,1,1,1,10,275,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2310.0
2,5,1,4,5,8,733,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790.7
1,1,2,2,3,10,352,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3203.2
2,4,2,1,1,9,498,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3685.2
1,4,2,4,1,8,563,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4616.599999999999
1,3,1,4,1,3,569,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5291.700000000001
1,3,3,4,1,11,467,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4062.9
4,5,1,4,1,5,535,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4387.0
1,1,5,2,1,7,321,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2375.4
1,1,2,3,1,12,315,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2331.0
1,1,1,4,1,3,489,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3814.2
2,5,5,1,1,3,395,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3357.5
1,3,3,1,1,9,350,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765.0
3,4,5,3,1,5,742,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6232.8
4,5,5,1,1,1,651,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5728.8
1,2,2,1,1,5,327,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2910.3
2,5,2,1,5,5,633,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5886.900000000001
2,4,1,2,5,9,597,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5193.9
2,5,2,2,5,4,430,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3311.0
4,4,2,3,1,10,623,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5793.900000000001
3,5,3,2,1,3,618,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5376.599999999999
1,4,3,1,1,6,496,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3868.8
4,4,3,4,5,1,676,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5137.599999999999
1,1,2,3,3,7,585,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5089.5
1,4,1,3,3,8,379,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3069.9
5,4,5,4,5,7,759,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6755.1
2,5,2,2,1,6,521,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4324.3
4,4,2,2,1,5,467,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4343.1
2,4,5,4,1,4,456,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3693.6
4,4,1,2,1,10,432,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3412.8
3,5,2,3,1,1,697,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5785.1
2,4,5,4,1,3,469,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3939.6
4,4,5,3,5,10,797,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7093.3
2,4,2,1,1,9,482,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4048.8
4,4,2,3,5,5,743,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5795.4
2,5,1,3,1,8,497,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3777.2
3,4,2,3,5,10,786,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5973.599999999999
1,3,3,3,1,9,420,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3738.0
1,2,1,3,1,3,393,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3026.1
2,4,2,2,1,12,589,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4770.9
1,3,2,3,1,2,543,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4452.599999999999
3,5,5,1,5,2,454,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3677.4
3,4,5,3,1,11,527,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4110.599999999999
2,4,5,1,1,10,371,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3227.7
2,5,1,5,1,6,575,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4715.0
2,5,2,5,1,10,549,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4831.200000000001
4,4,5,4,1,2,641,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5961.3
2,5,5,2,1,2,394,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3664.2
4,4,5,1,1,12,484,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4210.799999999999
3,4,5,1,5,5,647,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5628.9
1,3,2,2,3,7,333,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2797.2000000000003
2,5,2,4,1,10,661,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5618.5
4,5,1,2,1,2,542,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281.8
3,5,5,1,1,7,649,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5256.9
5,4,2,2,5,11,558,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4352.4
1,1,2,3,1,5,467,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109.6
4,4,3,2,1,10,651,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5012.7
2,2,2,3,1,12,439,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3643.7
4,4,3,3,1,10,720,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6408.0
1,5,3,2,3,4,617,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5121.1
4,4,3,2,1,6,511,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4547.900000000001
3,5,3,1,1,9,573,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4813.2
3,5,3,4,1,11,534,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4432.200000000001
4,5,3,4,1,4,744,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6844.799999999999
2,4,5,2,1,3,424,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3222.3999999999996
2,5,3,4,1,4,581,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4415.599999999999
1,2,3,1,1,11,300,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2460.0
2,4,3,2,1,5,357,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820.3
2,3,2,3,1,1,591,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4787.099999999999
2,1,3,2,1,2,416,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3411.2
2,4,5,3,1,8,636,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4960.8
3,5,5,2,5,6,595,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4819.5
2,3,5,2,1,11,625,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5125.0
2,5,3,1,3,5,501,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4659.3
5,4,1,1,1,7,455,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3730.999999999999
3,5,5,1,5,1,513,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4257.900000000001
3,5,3,1,1,1,374,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2879.8
4,4,3,3,1,5,561,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4600.2
2,1,3,2,1,8,546,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4040.4
4,5,1,4,1,5,716,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5441.599999999999
2,2,2,4,1,7,402,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3698.4
4,4,5,2,5,6,604,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5375.6
2,5,3,1,1,9,552,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4195.2
5,4,2,3,1,8,675,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5332.5
3,4,3,1,1,12,435,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3436.5
1,4,1,3,1,11,355,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3124.0000000000005
3,5,5,2,1,2,449,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4175.700000000001
4,4,3,1,1,4,439,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3863.2
4,4,2,3,1,7,659,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6062.799999999999
4,5,5,3,5,2,692,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5812.8
3,4,5,4,5,12,785,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6594.0
2,4,3,4,1,4,432,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4017.6
4,5,5,4,1,2,571,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4225.400000000001
3,5,3,2,1,9,464,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4129.6
1,5,2,3,1,3,431,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3922.1
4,4,2,1,1,9,483,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3815.7
2,4,5,4,5,1,806,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7173.400000000001
4,5,5,2,1,9,465,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3952.5
1,5,2,5,1,7,486,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4422.599999999999
3,4,5,3,1,11,591,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5378.099999999999
2,5,1,3,1,8,480,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792.0
5,5,3,2,1,7,536,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4341.599999999999
4,4,3,3,1,1,498,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4183.2
4,5,3,2,1,10,470,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3807.0
2,5,2,5,1,10,716,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6014.400000000001
4,5,2,3,5,12,802,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6817.0
2,2,5,4,1,10,470,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3807.0
1,4,5,2,3,6,410,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3157.0
3,5,1,1,1,5,308,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2587.2000000000003
1,4,3,3,1,3,486,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4519.8
2,4,1,2,1,7,578,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4797.400000000001
2,5,2,2,1,1,502,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4216.8
1,1,3,1,1,12,230,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817.0
1,2,3,3,1,1,419,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3100.6000000000004
5,5,5,5,5,5,709,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5459.3
1,2,5,5,1,2,618,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5747.400000000001
4,4,5,3,1,9,584,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5431.200000000001
3,5,3,2,5,7,738,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6494.400000000001
1,1,2,3,1,10,333,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3063.6
1,2,5,3,1,12,552,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4526.4
5,5,3,1,5,6,575,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4657.5
3,5,2,4,1,8,594,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5167.799999999999
3,4,5,2,5,10,802,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7137.8
3,5,5,3,5,10,647,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4981.900000000001
